Street Number, Street Name, Zipcode, Price, Hyperlink
328, S ROSEMEAD BLVD, 91107, 1388000, https://www.loopnet.com/Listing/326-332-S-Rosemead-Blvd-Pasadena-CA/17385549/
9550, WILSHIRE BLVD, 90212, 12000000, https://www.loopnet.com/Listing/9549-9551-Wilshire-Blvd-Beverly-Hills-CA/17363015/
1727, W ADAMS BLVD, 90018, 4900000, https://www.loopnet.com/Listing/1722-1734-W-Adams-Blvd-Los-Angeles-CA/17345372/
1670, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
697, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
723, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
9761, FOOTHILL BLVD, 91730, 999999, https://www.loopnet.com/Listing/9760-9776-Foothill-Blvd-Rancho-Cucamonga-CA/16417127/
224, S RIVERSIDE AVE, 92376, 1995000, https://www.loopnet.com/Listing/219-231-S-Riverside-Ave-Rialto-CA/17418825/
8220, COMMONWEALTH AVE, 90621, 3000000, https://www.loopnet.com/Listing/8200-8230-Commonwealth-Ave-Buena-Park-CA/17611171/
934, W 7TH ST, 93030, 239900, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/17225595/
8209, COMMONWEALTH AVE, 90621, 3000000, https://www.loopnet.com/Listing/8200-8230-Commonwealth-Ave-Buena-Park-CA/17611171/
464, 3RD AVE, 91910, 1095000, https://www.loopnet.com/Listing/464-3rd-Ave-Chula-Vista-CA/15150402/
27, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
3194, W KENDALL DR, 92407, 3995000, https://www.loopnet.com/Listing/3194-W-Kendall-Dr-San-Bernardino-CA/16994992/
2427, LAS POSITAS RD, 94551, 8350000, https://www.loopnet.com/Listing/2400-2428-Las-Positas-Rd-Livermore-CA/17407869/
20487, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
920, W 7TH ST, 93030, 239900, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/17225595/
624, DEL GANADO RD, 94903, 1350000, https://www.loopnet.com/Listing/621-655-Del-Ganado-Rd-San-Rafael-CA/15074456/
12944, BROOKHURST WAY, 92844, 2100000, https://www.loopnet.com/Listing/12941-12947-Brookhurst-Way-Garden-Grove-CA/16325468/
941, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
3367, 20TH ST, 94110, 1200000, https://www.loopnet.com/Listing/3361-3367-20th-St-San-Francisco-CA/17400506/
638, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
7750, EDGEWATER DR, 94621, 4400000, https://www.loopnet.com/Listing/7750-Edgewater-Dr-Oakland-CA/17512067/
9141, ALONDRA BLVD, 90706, 4495000, https://www.loopnet.com/Listing/9141-Alondra-Blvd-Bellflower-CA/17326185/
918, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
2876, SYCAMORE DR, 93065, 618500, https://www.loopnet.com/Listing/2876-Sycamore-Dr-Simi-Valley-CA/14683691/
845, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
254, 3RD AVE, 91910, 2100000, https://www.loopnet.com/Listing/253-257-3rd-Ave-Chula-Vista-CA/15977906/
2564, 26TH AVE, 95820, 1600000, https://www.loopnet.com/Listing/2550-2574-26th-Ave-Sacramento-CA/17231503/
7179, MAGNOLIA AVE, 92504, 725000, https://www.loopnet.com/Listing/7179-Magnolia-Ave-Riverside-CA/17664505/
620, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
1433, MIRAMAR ST, 90026, 4300000, https://www.loopnet.com/Listing/1433-Miramar-St-Los-Angeles-CA/17487772/
2654, NAPA VALLEY CORPORATE DR, 94558, 5250000, https://www.loopnet.com/Listing/2650-2656-Napa-Valley-Corporate-Dr-Napa-CA/17222804/
711, E 62ND ST, 90001, 8604750, https://www.loopnet.com/Listing/710-734-E-62nd-St-Los-Angeles-CA/17542113/
3697, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
234, KING ST, 94107, 4300000, https://www.loopnet.com/Listing/200-298-King-St-San-Francisco-CA/17571433/
6429, SHATTUCK AVE, 94609, 2350000, https://www.loopnet.com/Listing/6427-6429-Shattuck-Ave-Oakland-CA/17554849/
913, WILLOW ST, 95125, 4200000, https://www.loopnet.com/Listing/913-Willow-St-San-Jose-CA/9323783/
12179, CALIFORNIA ST, 92399, 550000, https://www.loopnet.com/Listing/12179-California-St-Yucaipa-CA/16508066/
8733, VENICE BLVD, 90034, 900000, https://www.loopnet.com/Listing/8733-Venice-Blvd-Los-Angeles-CA/17653643/
707, MAIN ST, 95695, 2625000, https://www.loopnet.com/Listing/703-711-Main-St-Woodland-CA/16963086/
855, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
6518, SAN PABLO AVE, 94608, 1395000, https://www.loopnet.com/Listing/6518-San-Pablo-Ave-Oakland-CA/17194891/
726, MAIN ST, 95695, 2795000, https://www.loopnet.com/Listing/721-729-Main-St-Woodland-CA/17600313/
4350, TECHNOLOGY DR, 94538, 8600000, https://www.loopnet.com/Listing/4340-4390-Technology-Dr-Fremont-CA/16118464/
821, D AVE, 91950, 32000000, https://www.loopnet.com/Listing/819-825-D-Ave-National-City-CA/17256456/
9771, RESEARCH DR, 92618, 2102660, https://www.loopnet.com/Listing/9770-9800-Research-Dr-Irvine-CA/17003608/
1240, 6TH ST, 94710, 2300000, https://www.loopnet.com/Listing/1240-6th-St-Berkeley-CA/17692733/
6840, FIVE STAR BLVD, 95677, 4600000, https://www.loopnet.com/Listing/6840-Five-Star-Blvd-Rocklin-CA/17038540/
3977, COMMERCE DR, 95691, 4899000, https://www.loopnet.com/Listing/3970-3982-Commerce-Dr-West-Sacramento-CA/16895818/
2101, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
3668, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
11223, OLD RIVER SCHOOL RD, 90241, 1295000, https://www.loopnet.com/Listing/11219-11223-Old-River-School-Rd-Downey-CA/16547117/
315, POTRERO AVE, 94103, 3750000, https://www.loopnet.com/Listing/311-315-Potrero-Ave-San-Francisco-CA/17094522/
9471, MAGNOLIA AVE, 92503, 1500000, https://www.loopnet.com/Listing/9471-9477-Magnolia-Ave-Riverside-CA/17645673/
4852, TELEGRAPH RD, 90022, 1380000, https://www.loopnet.com/Listing/4849-4855-Telegraph-Rd-East-Los-Angeles-CA/17034808/
253, BODEM ST, 95350, 340000, https://www.loopnet.com/Listing/253-Bodem-St-Modesto-CA/17129634/
1981, N VENTURA RD, 93036, 3800000, https://www.loopnet.com/Listing/1954-1984-N-Ventura-Rd-Oxnard-CA/17591237/
18208, CULL CANYON RD, 94552, 1329800, https://www.loopnet.com/Listing/18208-Cull-Canyon-Rd-Castro-Valley-CA/17223765/
3870, BALDWIN AVE, 91731, 1100000, https://www.loopnet.com/Listing/3870-Baldwin-Ave-El-Monte-CA/16936777/
5901, COMANCHE DR, 93306, 4000000, https://www.loopnet.com/Listing/5901-Comanche-Dr-Bakersfield-CA/17070103/
621, E SLAUSON AVE, 90011, 11308239, https://www.loopnet.com/Listing/620-640-E-Slauson-Ave-Los-Angeles-CA/17718924/
2554, 26TH AVE, 95820, 1600000, https://www.loopnet.com/Listing/2550-2574-26th-Ave-Sacramento-CA/17231503/
2647, SOQUEL DR, 95065, 3400000, https://www.loopnet.com/Listing/2628-2650-Soquel-Dr-Santa-Cruz-CA/17095042/
896, W RIALTO AVE, 92376, 2695000, https://www.loopnet.com/Listing/870-898-W-Rialto-Ave-Rialto-CA/16624706/
552, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
28443, HASKELL CANYON RD, 91390, 8000000, https://www.loopnet.com/Listing/28410-28460-Haskell-Canyon-Rd-Santa-Clarita-CA/14445860/
2636, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
8129, ARROYO DR, 91770, 4098000, https://www.loopnet.com/Listing/8129-8147-Arroyo-Dr-Rosemead-CA/13715448/
9510, KRUSE RD, 90660, 3286320, https://www.loopnet.com/Listing/9501-9523-Kruse-Rd-Pico-Rivera-CA/17101183/
415, PETALUMA BLVD, 94952, 1950000, https://www.loopnet.com/Listing/415-Petaluma-Blvd-N-Petaluma-CA/17060104/
737, E CHAPMAN AVE, 92866, 399900, https://www.loopnet.com/Listing/728-750-E-Chapman-Ave-Orange-CA/17174206/
639, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
6514, WHITTIER BLVD, 90022, 319900, https://www.loopnet.com/Listing/6514-Whittier-Blvd-East-Los-Angeles-CA/15670391/
2291, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
2262, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
970, W 7TH ST, 93030, 239900, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/17225595/
4174, ALTADENA AVE, 92105, 1299000, https://www.loopnet.com/Listing/4173-4175-Altadena-Ave-San-Diego-CA/17015621/
1642, CAHUENGA BLVD, 90028, 8500000, https://www.loopnet.com/Listing/1641-1651-Cahuenga-Blvd-Los-Angeles-CA/17541412/
616, E 4TH ST, 92701, 1175000, https://www.loopnet.com/Listing/616-E-4th-St-Santa-Ana-CA/17696656/
31684, HAYMAN ST, 94544, 730000, https://www.loopnet.com/Listing/31669-31699-Hayman-St-Hayward-CA/17271781/
895, S BRISTOL ST, 92703, 8250000, https://www.loopnet.com/Listing/855-905-S-Bristol-St-Santa-Ana-CA/15539797/
535, MIDDLEFIELD RD, 94301, 12000000, https://www.loopnet.com/Listing/535-555-Middlefield-Rd-Palo-Alto-CA/14803958/
3398, BALBOA ST, 94121, 4480000, https://www.loopnet.com/Listing/3398-Balboa-St-San-Francisco-CA/17415927/
9773, RESEARCH DR, 92618, 2102660, https://www.loopnet.com/Listing/9770-9800-Research-Dr-Irvine-CA/17003608/
2212, FLORIDA AVE, 94804, 699999, https://www.loopnet.com/Listing/2200-2212-Florida-Ave-Richmond-CA/17334882/
927, N LA CIENEGA BLVD, 90069, 5250000, https://www.loopnet.com/Listing/926-928-N-La-Cienega-Blvd-West-Hollywood-CA/17314547/
2275, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
759, W 18TH ST, 95340, 375000, https://www.loopnet.com/Listing/759-W-18th-St-Merced-CA/16741993/
2911, STATE ST, 92008, 5750481, https://www.loopnet.com/Listing/2907-2913-State-St-Carlsbad-CA/16133046/
915, E WASHINGTON AVE, 92701, 2400000, https://www.loopnet.com/Listing/915-E-Washington-Ave-Santa-Ana-CA/16824269/
437, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
342, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
20493, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
932, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1810, N LONG BEACH BLVD, 90221, 1800000, https://www.loopnet.com/Listing/1810-N-Long-Beach-Blvd-Compton-CA/17529003/
1622, VERNON AVE, 95351, 599000, https://www.loopnet.com/Listing/1622-Vernon-Ave-Modesto-CA/16070525/
2031, SINALOA RD, 93065, 2600000, https://www.loopnet.com/Listing/2030-2050-Sinaloa-Rd-Simi-Valley-CA/16708112/
1625, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
3411, ANZA ST, 94121, 1998000, https://www.loopnet.com/Listing/3411-Anza-St-San-Francisco-CA/16976331/
676, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
573, W MAIN ST, 91801, 5880000, https://www.loopnet.com/Listing/535-611-W-Main-St-Alhambra-CA/15941925/
2114, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
171, W ALAMEDA ST, 95336, 795000, https://www.loopnet.com/Listing/171-185-W-Alameda-St-Manteca-CA/16891888/
2316, CENTRAL AVE, 94501, 4999000, https://www.loopnet.com/Listing/2314-2318-Central-Ave-Alameda-CA/17040645/
8150, HAGEMAN RD, 93312, 1610000, https://www.loopnet.com/Listing/8150-Hageman-Rd-Bakersfield-CA/17432536/
15146, RAYMER ST, 91405, 4500000, https://www.loopnet.com/Listing/15140-15180-Raymer-St-Van-Nuys-CA/17422940/
2208, FLORIDA AVE, 94804, 699999, https://www.loopnet.com/Listing/2200-2212-Florida-Ave-Richmond-CA/17334882/
3885, BEACON AVE, 94538, 995000, https://www.loopnet.com/Listing/3845-3885-Beacon-Ave-Fremont-CA/14951445/
31695, HAYMAN ST, 94544, 730000, https://www.loopnet.com/Listing/31669-31699-Hayman-St-Hayward-CA/17271781/
618, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
2004, GRISMER AVE, 91504, 6488000, https://www.loopnet.com/Listing/2001-2005-Grismer-Ave-Burbank-CA/17633637/
38901, MENLO AVE, 92543, 830000, https://www.loopnet.com/Listing/38901-Menlo-Ave-Hemet-CA/17448776/
196, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
198, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1317, E WILSON AVE, 91206, 2495000, https://www.loopnet.com/Listing/1317-E-Wilson-Ave-Glendale-CA/16131811/
1537, E MCFADDEN AVE, 92705, 765000, https://www.loopnet.com/Listing/1537-E-McFadden-Ave-Santa-Ana-CA/17588932/
952, MOFFAT BLVD, 95336, 900000, https://www.loopnet.com/Listing/951-975-Moffat-Blvd-Manteca-CA/17013272/
928, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
919, W 7TH ST, 93030, 239900, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/17225595/
428, E WEBER AVE, 90222, 3603820, https://www.loopnet.com/Listing/424-436-E-Weber-Ave-Compton-CA/16685395/
72, N 10TH ST, 95112, 3582000, https://www.loopnet.com/Listing/70-74-N-10th-St-San-Jose-CA/17114203/
2929, EDINGER AVE, 92780, 2409000, https://www.loopnet.com/Listing/2929-Edinger-Ave-Tustin-CA/15551087/
610, W MANCHESTER BLVD, 90301, 8100000, https://www.loopnet.com/Listing/605-619-W-Manchester-Blvd-Inglewood-CA/17066206/
1240, CORONADO DR, 94086, 5000000, https://www.loopnet.com/Listing/1237-1241-Coronado-Dr-Sunnyvale-CA/16906247/
349, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
19101, W PATTERSON PASS RD, 95377, 3200000, https://www.loopnet.com/Listing/19101-W-Patterson-Pass-Rd-Tracy-CA/17391313/
4811, FIRESTONE BLVD, 90280, 950000, https://www.loopnet.com/Listing/4810-4814-Firestone-Blvd-South-Gate-CA/9457813/
4071, CHAMOUNE AVE, 92105, 1169000, https://www.loopnet.com/Listing/4065-4071-Chamoune-Ave-San-Diego-CA/16275384/
3982, COMMERCE DR, 95691, 4899000, https://www.loopnet.com/Listing/3970-3982-Commerce-Dr-West-Sacramento-CA/16895818/
1434, MINNIE ST, 92707, 4599000, https://www.loopnet.com/Listing/1434-1438-Minnie-St-Santa-Ana-CA/17162104/
968, MOFFAT BLVD, 95336, 900000, https://www.loopnet.com/Listing/951-975-Moffat-Blvd-Manteca-CA/17013272/
6929, ARCHIBALD AVE, 91701, 1790000, https://www.loopnet.com/Listing/6910-6946-Archibald-Ave-Rancho-Cucamonga-CA/15785689/
1140, FOLSOM ST, 94103, 1500000, https://www.loopnet.com/Listing/1140-Folsom-St-San-Francisco-CA/16562237/
759, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
2301, WEBSTER ST, 94115, 3750000, https://www.loopnet.com/Listing/2301-2309-Webster-St-San-Francisco-CA/17448760/
1185, E FLORENCE AVE, 90001, 2300000, https://www.loopnet.com/Listing/1167-1201-E-Florence-Ave-Los-Angeles-CA/17542491/
2025, BACON ST, 92107, 3400000, https://www.loopnet.com/Listing/2025-2041-Bacon-St-San-Diego-CA/16762323/
20779, LEAPWOOD AVE, 90746, 5998620, https://www.loopnet.com/Listing/20770-20780-Leapwood-Ave-Carson-CA/16340253/
1637, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
538, MIDDLEFIELD RD, 94301, 12000000, https://www.loopnet.com/Listing/535-555-Middlefield-Rd-Palo-Alto-CA/14803958/
14141, KENTWOOD BLVD, 92392, 650000, https://www.loopnet.com/Listing/14141-Kentwood-Blvd-Victorville-CA/16650851/
634, E SLAUSON AVE, 90011, 11308239, https://www.loopnet.com/Listing/620-640-E-Slauson-Ave-Los-Angeles-CA/17718924/
11820, VOSE ST, 91605, 5995000, https://www.loopnet.com/Listing/11815-11821-Vose-St-North-Hollywood-CA/17656792/
10335, GARVEY AVE, 91733, 295000, https://www.loopnet.com/Listing/10335-Garvey-Ave-El-Monte-CA/16639270/
5011, CASS ST, 92109, 3500000, https://www.loopnet.com/Listing/5005-5019-Cass-St-San-Diego-CA/16174680/
465, E 10TH ST, 94565, 285000, https://www.loopnet.com/Listing/465-E-10th-St-Pittsburg-CA/16163767/
11756, CENTRAL AVE, 91710, 1992600, https://www.loopnet.com/Listing/11756-Central-Ave-Chino-CA/17032446/
2115, PORTLAND ST, 90007, 1095000, https://www.loopnet.com/Listing/2115-Portland-St-Los-Angeles-CA/17372353/
460, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
3857, BEACON AVE, 94538, 995000, https://www.loopnet.com/Listing/3845-3885-Beacon-Ave-Fremont-CA/14951445/
2002, SPRING ST, 94063, 3800000, https://www.loopnet.com/Listing/2001-2005-Spring-St-Redwood-City-CA/16820656/
922, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
1020, NATIONAL CITY BLVD, 91950, 7000000, https://www.loopnet.com/Listing/1010-1040-National-City-Blvd-National-City-CA/3827535/
101, GLEN AVE, 94611, 899000, https://www.loopnet.com/Listing/101-Glen-Ave-Oakland-CA/17373205/
85, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1638, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
1719, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
655, DEL GANADO RD, 94903, 1350000, https://www.loopnet.com/Listing/621-655-Del-Ganado-Rd-San-Rafael-CA/15074456/
42654, OSGOOD RD, 94539, 9150000, https://www.loopnet.com/Listing/42650-42660-Osgood-Rd-Fremont-CA/15539390/
8565, WHITTIER BLVD, 90660, 999000, https://www.loopnet.com/Listing/8563-8565-Whittier-Blvd-Pico-Rivera-CA/16508134/
802, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
533, NELSON ST, 90731, 2990000, https://www.loopnet.com/Listing/533-537-Nelson-St-San-Pedro-CA/17524696/
702, LAKE AVE, 91104, 2840000, https://www.loopnet.com/Listing/701-707-Lake-Ave-Pasadena-CA/17651223/
12777, VALLEY VIEW ST, 92845, 3540000, https://www.loopnet.com/Listing/12777-Valley-View-St-Garden-Grove-CA/16570793/
13731, N HIGHWAY, 95240, 2950000, https://www.loopnet.com/Listing/13731-N-Highway-88-Lodi-CA/14739566/
6920, ARCHIBALD AVE, 91701, 1790000, https://www.loopnet.com/Listing/6910-6946-Archibald-Ave-Rancho-Cucamonga-CA/15785689/
21950, TEMESCAL CANYON RD, 92883, 2263000, https://www.loopnet.com/Listing/21950-Temescal-Canyon-Rd-Corona-CA/14331680/
1264, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
8248, WHITE OAK AVE, 91325, 5500000, https://www.loopnet.com/Listing/8232-8254-White-Oak-Ave-Northridge-CA/17540889/
605, MAIN ST, 95695, 2350000, https://www.loopnet.com/Listing/601-605-Main-St-Woodland-CA/16834637/
733, VALLEJO ST, 94133, 1399000, https://www.loopnet.com/Listing/729-733-Vallejo-St-San-Francisco-CA/17332236/
34, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
501, S OLIVE ST, 92805, 2600000, https://www.loopnet.com/Listing/501-S-Olive-St-Anaheim-CA/15275037/
348, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
521, E ACACIA AVE, 92543, 530000, https://www.loopnet.com/Listing/517-525-E-Acacia-Ave-Hemet-CA/17704709/
998, VALENCIA ST, 92626, 1450000, https://www.loopnet.com/Listing/998-Valencia-St-Costa-Mesa-CA/17703614/
5015, CASS ST, 92109, 3500000, https://www.loopnet.com/Listing/5005-5019-Cass-St-San-Diego-CA/16174680/
2705, S FAIRVIEW ST, 92704, 21566375, https://www.loopnet.com/Listing/2700-2722-S-Fairview-St-Santa-Ana-CA/11930833/
6928, ARCHIBALD AVE, 91701, 1790000, https://www.loopnet.com/Listing/6910-6946-Archibald-Ave-Rancho-Cucamonga-CA/15785689/
499, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
870, S BRISTOL ST, 92703, 8250000, https://www.loopnet.com/Listing/855-905-S-Bristol-St-Santa-Ana-CA/15539797/
3682, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
2841, CHAPMAN ST, 94601, 2500000, https://www.loopnet.com/Listing/2840-2846-Chapman-St-Oakland-CA/17299103/
908, N BLACKSTONE AVE, 93701, 695000, https://www.loopnet.com/Listing/901-911-N-Blackstone-Ave-Fresno-CA/16311723/
5668, CUSHING PKY, 94538, 29950000, https://www.loopnet.com/Listing/5601-5701-Cushing-Pky-Fremont-CA/15292848/
910, SANBORN AVE, 90029, 1200000, https://www.loopnet.com/Listing/910-Sanborn-Ave-Los-Angeles-CA/17691625/
456, ELLIS ST, 94102, 3200000, https://www.loopnet.com/Listing/455-457-Ellis-St-San-Francisco-CA/17094180/
4118, N TEGNER RD, 95382, 701000, https://www.loopnet.com/Listing/4118-N-Tegner-Rd-Turlock-CA/15977056/
9268, 1/2 HALL RD, 90241, 978040, https://www.loopnet.com/Listing/9268-1-2-Hall-Rd-Downey-CA/16789809/
26831, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
477, E EUCLID AVE, 90222, 49950000, https://www.loopnet.com/Listing/419-531-E-Euclid-Ave-Compton-CA/16301697/
1560, REPORT AVE, 95205, 799000, https://www.loopnet.com/Listing/1525-1573-Report-Ave-Stockton-CA/17134490/
26905, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
5635, CUSHING PKY, 94538, 29950000, https://www.loopnet.com/Listing/5601-5701-Cushing-Pky-Fremont-CA/15292848/
2233, GRANT ST, 94703, 6995000, https://www.loopnet.com/Listing/2233-Grant-St-Berkeley-CA/17637241/
1233, ROCK SPRINGS RD, 92026, 1126459, https://www.loopnet.com/Listing/1233-Rock-Springs-Rd-Escondido-CA/17052722/
837, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1226, UNIVERSITY AVE, 92103, 15750000, https://www.loopnet.com/Listing/1220-1228-University-Ave-San-Diego-CA/16576240/
994, E 20TH ST, 95928, 1900000, https://www.loopnet.com/Listing/994-E-20th-St-Chico-CA/16841580/
1723, W ADAMS BLVD, 90018, 4900000, https://www.loopnet.com/Listing/1722-1734-W-Adams-Blvd-Los-Angeles-CA/17345372/
17220, NEWHOPE ST, 92708, 449000, https://www.loopnet.com/Listing/17220-Newhope-St-Fountain-Valley-CA/15994132/
66, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1715, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
4379, MISSISSIPPI ST, 92104, 6700000, https://www.loopnet.com/Listing/4366-4380-Mississippi-St-San-Diego-CA/17192707/
1247, BAKER ST, 92626, 1500000, https://www.loopnet.com/Listing/1247-Baker-St-Costa-Mesa-CA/17271656/
432, E F ST, 90744, 866646, https://www.loopnet.com/Listing/432-E-F-St-Wilmington-CA/17599522/
740, MONTICELLO AVE, 93307, 899999, https://www.loopnet.com/Listing/740-Monticello-Ave-Bakersfield-CA/17062767/
1500, PINE ST, 93030, 1700000, https://www.loopnet.com/Listing/1500-Pine-St-Oxnard-CA/7995241/
440, N MOUNTAIN AVE, 91786, 8302466, https://www.loopnet.com/Listing/440-N-Mountain-Ave-Upland-CA/16041369/
440, S STATE COLLEGE BLVD, 92806, 3175000, https://www.loopnet.com/Listing/420-450-S-State-College-Blvd-Anaheim-CA/16739772/
645, DEL GANADO RD, 94903, 1350000, https://www.loopnet.com/Listing/621-655-Del-Ganado-Rd-San-Rafael-CA/15074456/
435, N CLOVIS AVE, 93611, 2809404, https://www.loopnet.com/Listing/435-N-Clovis-Ave-Clovis-CA/17254265/
705, MORMON ST, 95630, 2800000, https://www.loopnet.com/Listing/705-709-Mormon-St-Folsom-CA/17232104/
971, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
1972, W HOLT AVE, 91768, 1495000, https://www.loopnet.com/Listing/1972-W-Holt-Ave-Pomona-CA/17280793/
